Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace Surface,Garden Surface,Number of facades,Swimming pool,State of building,Garden,Terrace
VBD49427,Marcinelle,6001,875,,Duplex,Rent,3,110,1,0,0,,,,0,2,0,0
VBD49426,Houdeng-Aimeries,7110,260000,1,MasterHouse,Sale,7,359,1,0,0,,,,0,0,1,1
VBD49425,Houdeng-Aimeries,7110,325000,1,MasterHouse,Sale,11,746,1,0,0,,,,0,0,1,1
VBD49415,Roisin,7387,199000,1,House,Sale,3,100,,0,0,,,3,0,2,1,1
VBD49360,Ecaussinnes,7190,40000,1,Bungalow,Sale,2,130,1,0,0,1.0,977.0,4,0,1,1,1
VBD49347,Braine-le-Comte,7090,850,1,House,Rent,3,75,1,0,0,,,2,0,2,0,0
VBD49346,Braine-le-Comte,7090,550,,FlatStudio,Rent,1,30,1,0,0,,,,0,2,0,0
VBD49329,Erpion,6441,125000,,Flat,Sale,1,50,,0,0,11.0,,,1,1,1,1
VBD49307,La Louvire,7100,575000,1,MixedBuilding,Sale,2,,,0,0,,,2,0,,0,0
VBD49294,Gilly,6060,170000,1,House,Sale,2,128,,0,0,,149.0,3,0,1,1,0
VBD49281,Quaregnon,7390,225000,1,House,Sale,4,170,,0,0,,130.0,2,0,,1,1
VBD49261,Mont-sur-Marchienne,6032,349000,1,House,Sale,4,263,,0,0,53.0,,2,0,1,0,1
VBD49258,Baudour,7331,450000,1,House,Sale,4,278,,0,0,,,4,0,,1,1
VBD49255,Tournai,7500,360000,1,House,Sale,4,260,,0,0,,,2,0,1,1,1
VBD49244,Herseaux,7712,215000,1,House,Sale,1,,,0,0,,,4,0,0,0,0
VBD49233,Antoing,7640,45000,1,House,Sale,2,87,,0,0,,,2,0,0,0,0
VBD49231,Ath,7800,290000,1,House,Sale,3,138,,0,0,,,2,0,1,0,1
VBD49229,Marcinelle,6001,195000,,Flat,Sale,2,102,1,0,0,8.0,,2,0,2,0,1
VBD49215,Presles,6250,499000,1,Villa,Sale,5,269,1,0,0,100.0,100.0,4,1,2,1,1
VBD49214,Chtelet,6200,69000,,Flat,Sale,1,,1,0,0,,,,0,,0,0
VBD49213,Gilly,6060,99000,,Flat,Sale,2,71,,0,0,,,,0,0,0,0
VBD49211,Dottignies,7711,275000,1,House,Sale,3,124,1,0,0,,121.0,3,0,1,1,1
VBD49209,Monceau-sur-Sambre,6031,179000,1,House,Sale,2,92,,0,0,14.0,126.0,2,0,0,1,1
VBD49208,caussinnes-dEnghien,7190,290000,1,House,Sale,3,,,0,0,,,,0,,1,0
VBD49207,Aiseau-Presles,6250,369000,1,Villa,Sale,3,210,1,0,0,,700.0,4,0,2,1,0
VBD49203,Couillet,6010,925,1,House,Rent,3,228,,0,0,,,2,0,1,1,1
VBD49202,Marcinelle,6001,249000,1,House,Sale,4,183,,0,0,,,4,0,1,1,0
VBD49193,Blandain,7522,315000,1,House,Sale,5,179,1,0,0,20.0,350.0,2,1,2,1,1
VBD49189,Wasmuel,7390,295000,1,House,Sale,3,160,1,0,0,45.0,,2,0,1,1,1
VBD49185,Tournai,7500,920,1,House,Rent,3,164,,0,0,,,2,0,2,0,1
VBD49157,Manage,7170,319000,1,MixedBuilding,Sale,3,266,1,0,0,,,3,0,1,0,1
VBD49147,Quevaucamps,7972,115000,1,House,Sale,,206,,0,0,,,,0,,1,0
VBD49140,Tournai,7500,1800,,Duplex,Rent,3,163,,1,0,,,,0,,0,0
VBD49099,Anderlues,6150,199999,1,House,Sale,3,128,1,0,0,40.0,215.0,3,0,1,1,1
VBD49077,Tournai,7500,495000,1,MasterHouse,Sale,5,283,1,0,1,,100.0,2,0,1,1,1
VBD49055,Tournai,7500,1170,,Flat,Rent,3,142,1,0,0,10.0,,,0,2,0,1
VBD49054,Tournai,7500,1260,,Flat,Rent,3,157,1,0,0,10.0,,,0,2,0,1
VWD15580,Gilly,6060,175000,1,Villa,Sale,8,385,,0,0,,,3,0,0,1,1
VBD49022,Braine-le-Comte,7090,800,,Flat,Rent,2,80,,0,0,3.0,,2,0,1,0,1
VBD49013,Ville-Pommeroeul,7322,1100,1,House,Rent,2,,,0,0,,,3,0,,1,1
VBD48997,Mouscron,7700,129000,,Flat,Sale,1,,,0,0,,,,0,2,0,0
VBD48964,Arquennes,7181,950,,Flat,Rent,2,80,1,0,0,10.0,,,0,2,0,1
VBD48961,Ramegnies,7971,386862,1,House,Sale,3,158,,0,0,,,4,0,2,1,0
VBD48959,Taintignies,7618,410800,1,House,Sale,3,187,,0,0,,,4,0,2,1,0
VBD48944,Bouffioulx,6200,209000,,Flat,Sale,2,74,,0,0,11.0,,,0,2,0,1
VBD48943,Bouffioulx,6200,209000,,Flat,Sale,2,74,,0,0,29.0,,,0,2,0,1
VBD48942,Froidchapelle,6440,175000,1,House,Sale,4,116,1,0,0,,290.0,4,0,2,1,0
VBD48941,Fleurus,6220,79000,1,House,Sale,2,71,,0,0,10.0,,3,0,1,0,1
VBD48940,Fleurus,6220,179000,1,House,Sale,4,180,,0,0,20.0,215.0,3,0,1,1,1
VBD48936,Charleroi,6000,165000,,Flat,Sale,3,120,,0,0,3.0,,,0,,0,1
VBD48935,Tourpes,7904,350000,1,House,Sale,4,300,,0,0,,,4,0,2,1,1
VBD48934,Mouscron,7700,649000,1,Villa,Sale,4,420,,0,0,,800.0,4,0,2,1,1
VBD48886,Pronnes,7134,249000,1,House,Sale,5,210,,0,0,25.0,250.0,2,0,2,1,1
VBD48884,La Louvire,7100,549000,1,House,Sale,20,775,,0,0,,,4,0,1,0,0
VBD48883,Roucourt,7601,625,,Flat,Rent,1,55,1,0,0,,,2,0,1,0,1
VBD48880,Pecq,7740,450000,1,House,Sale,3,384,,0,0,,,3,0,1,1,1
VBD48876,Monceau-sur-Sambre,6031,80000,1,House,Sale,3,140,,0,0,,,3,0,0,1,0
VBD48866,Gougnies,6280,175000,1,House,Sale,3,191,,0,0,,,3,0,1,0,0
VBD48865,Amougies,7750,115000,1,House,Sale,4,,,0,0,,,2,0,,1,0
VBD48856,Saint-Symphorien,7030,239000,1,House,Sale,3,141,1,0,0,,,4,0,,1,1
VBD48854,Mons,7000,1050,,Flat,Rent,2,90,1,0,0,,112.0,3,0,2,1,1
VWD15579,Gilly,6060,149000,1,House,Sale,2,75,,0,0,,,2,0,1,0,0
VBD48831,Quaregnon,7390,145000,1,House,Sale,4,155,1,0,0,24.0,240.0,3,0,0,1,1
VBD48830,Mons,7000,200000,,Flat,Sale,3,169,,0,0,,,2,0,1,0,0
VBD48829,Mons,7000,79000,,FlatStudio,Sale,,28,,0,0,,,2,0,1,0,0
VBD48828,Mons,7000,145000,,Flat,Sale,1,85,,0,0,,,2,0,1,0,0
VBD48827,Mons,7000,160000,1,House,Sale,2,108,,0,0,23.0,102.0,2,0,1,1,1
VBD48821,Gilly,6060,105000,,Flat,Sale,2,65,,0,0,,,,0,,0,1
VWD15578,Frameries,7080,895,,Flat,Rent,2,100,,0,0,,,,0,2,0,0
VBD48806,Charleroi,6000,285000,1,House,Sale,2,190,,0,0,,,2,0,,1,1
VBD48804,Gilly,6060,165000,,Duplex,Sale,2,89,,0,0,,,2,0,,0,0
VBD48803,Gilly,6060,165000,,Duplex,Sale,2,89,,0,0,,14.0,2,0,,1,0
VBD48802,Gilly,6060,165000,,Duplex,Sale,2,89,,0,0,,,2,0,,0,0
VBD48801,Gilly,6060,165000,,Duplex,Sale,2,89,,0,0,,12.0,2,0,,1,0
VBD48800,Gilly,6060,169000,,Duplex,Sale,2,91,,0,0,,45.0,2,0,,1,0
VBD48799,Gilly,6060,169000,,Duplex,Sale,2,91,,0,0,,17.0,2,0,,1,0
VBD48798,Gilly,6060,178000,,Duplex,Sale,2,91,,0,0,,25.0,3,0,,1,0
VBD48796,Montignies-sur-Sambre,6061,75000,1,House,Sale,3,115,1,0,0,6.0,140.0,2,0,0,1,1
VBD48794,Dampremy,6020,130000,1,House,Sale,3,120,,0,0,,,2,0,1,1,1
VBD48792,Montignies-sur-Sambre,6061,139000,1,House,Sale,3,143,,0,0,,,2,0,1,1,0
VBD48789,Jumet,6040,800,1,House,Rent,2,92,,0,0,,,2,0,,0,1
VBD48781,Froidchapelle,6440,199000,1,House,Sale,2,95,1,1,0,30.0,,4,0,2,0,1
VWD15574,Mons,7000,220000,1,House,Sale,3,124,1,0,0,,,2,0,1,1,0
VBD48774,Tournai,7500,560,,FlatStudio,Rent,0,32,1,0,0,,,2,0,1,0,0
VBD48772,Blaton,7321,480,,Flat,Rent,1,40,,0,0,,,,0,,0,0
VBD48771,Bernissart,7320,520,,Flat,Rent,1,,,0,0,,,4,0,,1,1
VBD48769,Antoing,7640,625,1,House,Rent,2,75,,0,0,,,2,0,,0,0
VBD48768,Mont-sur-Marchienne,6032,189900,,Penthouse,Sale,2,100,1,0,0,21.0,,,0,1,0,1
VBD48767,Couillet,6010,469000,1,MasterHouse,Sale,4,335,1,0,0,90.0,2500.0,4,0,1,1,1
VBD48764,Marcinelle,6001,255000,1,House,Sale,3,120,,0,0,10.0,250.0,3,0,2,1,1
VBD48761,Mouscron,7700,890,,Flat,Rent,2,93,1,0,0,16.0,,2,0,2,0,1
VBD48758,Ham-sur-Heure,6120,550000,1,House,Sale,4,300,,0,0,69.0,,4,0,2,1,1
VBD48755,Ham-sur-Heure,6120,550000,1,Villa,Sale,4,300,,0,0,69.0,,4,0,2,1,1
VBD48746,Dottignies,7711,359000,1,House,Sale,4,197,,0,0,50.0,150.0,3,0,2,1,1
VBD48745,Tournai,7500,89000,,FlatStudio,Sale,,22,,0,0,,,,0,,0,1
VBD48744,Tournai,7500,229000,,Flat,Sale,4,178,,0,0,,,2,0,,0,1
VBD48743,Mouscron,7700,225000,,Flat,Sale,1,62,,0,0,,,,0,,1,1
VBD48739,Roux,6044,780,1,House,Rent,2,70,,0,0,,,3,0,,0,0
VBD48694,Tournai,7500,1260,,Flat,Rent,3,145,1,0,0,10.0,,,0,2,0,1
VBD48679,Chimay,6460,795,,Flat,Rent,1,79,,0,0,23.0,,2,0,,0,1
VBD48678,Loverval,6280,1100,,Flat,Rent,2,110,1,0,0,10.0,,,0,2,0,1
VWD15572,Hennuyres,7090,750,1,House,Rent,1,65,,0,0,25.0,,3,0,2,0,1
VBD48656,Ghlin,7011,200000,1,House,Sale,3,188,,0,0,,,4,0,0,1,1
RBU64946,Lessines,7860,1450,1,Villa,Rent,3,200,1,0,0,,,4,0,2,1,1
VBD48643,Braine-le-Comte,7090,499000,1,House,Sale,6,549,,0,0,,,2,0,1,0,0
VBD48642,Braine-le-Comte,7090,135000,1,House,Sale,3,80,1,0,0,,,2,0,0,0,0
VBD48637,Jumet,6040,199000,1,House,Sale,2,105,,0,0,,,4,0,1,1,1
VBD48617,Mouscron,7700,649000,1,House,Sale,4,349,,0,0,75.0,800.0,4,0,1,1,1
VBD48598,Courcelles,6180,90000,1,House,Sale,3,,,0,0,,,3,0,,1,0
VBD48592,Amougies,7750,375000,1,Villa,Sale,3,,,0,0,,,4,0,1,1,0
VBD48578,Gilly,6060,195000,1,House,Sale,6,,,0,0,,,2,0,0,1,0
VBD48545,La Louvire,7100,895,,Flat,Rent,2,74,,0,0,,,3,0,,0,0
VBD48537,La Louvire,7100,419000,,Flat,Sale,3,134,1,0,0,40.0,,4,0,,0,1
VBD48536,La Louvire,7100,385000,,Flat,Sale,3,134,1,0,0,40.0,,4,0,,0,1
VBD48535,La Louvire,7100,189000,,Flat,Sale,2,80,1,0,0,,,4,0,,0,1
VBD48534,La Louvire,7100,175000,,Flat,Sale,1,68,1,0,0,,,4,0,,0,1
VBD48495,Mons,7000,690,,Flat,Share,1,,,1,0,,,,0,,0,0
RBU64870,Luingne,7700,120000,1,House,Sale,2,115,,0,0,8.0,,2,0,0,0,1
VBD48439,Fontaine-lvque,6140,185000,,Flat,Sale,3,121,1,0,0,4.0,,4,0,,0,1
VBD48438,Gaurain-Ramecroix,7530,325000,1,House,Sale,3,200,,0,0,,,3,0,2,1,0
VBD48433,Arquennes,7181,1100,,Flat,Rent,2,80,,0,0,,,,0,,0,1
VBD48421,Erpion,6441,155000,1,House,Sale,2,52,,0,0,,500.0,3,0,2,1,0
VBD48420,Erpion,6441,155000,1,Bungalow,Sale,2,52,,0,0,,500.0,3,0,2,1,0
VBD48354,Beaumont,6500,650,,Flat,Rent,1,45,1,0,0,,,2,0,2,0,0
VBD48353,Hyon,7022,249000,1,Villa,Sale,4,140,,0,0,,,4,0,,1,0
VBD48329,Mouscron,7700,129000,,Duplex,Sale,1,82,,0,0,,,2,0,1,0,0
VBD48328,Bizet,7783,149000,1,House,Sale,3,162,,0,0,,24.0,2,0,1,1,1
VBD48326,Flnu,7012,130000,1,House,Sale,2,100,,0,0,24.0,56.0,2,0,1,1,1
VBD48324,Dampremy,6020,137000,1,House,Sale,4,107,1,0,0,7.0,,2,0,1,1,1
VBD48323,Mont-sur-Marchienne,6032,137000,,Flat,Sale,2,83,1,0,0,7.0,,,0,2,0,1
VBD48317,Pruwelz,7600,640,1,House,Rent,2,146,,0,0,,,2,0,,1,0
VBD48316,Pruwelz,7600,750,1,House,Rent,2,80,,0,0,,,2,0,,1,0
VBD48310,Hornu,7301,180000,1,House,Sale,4,148,,0,0,16.0,100.0,2,0,0,1,1
VBD48308,Gerpinnes,6280,349000,1,House,Sale,3,170,,0,0,40.0,100.0,4,0,,1,1
VBD48304,Boussu,7300,280000,1,MixedBuilding,Sale,1,308,1,0,0,,,2,0,1,0,1
VBD48303,La Glanerie,7611,400000,,Duplex,Sale,3,226,1,0,0,,,4,0,2,0,0
VBD48302,La Glanerie,7611,995,,Flat,Rent,2,140,1,0,0,,,,0,2,0,1
VBD48282,Flnu,7012,900,,Flat,Rent,3,119,,0,0,10.0,,,0,,0,1
VBD48278,Chtelineau,6200,210000,1,House,Sale,4,192,,0,0,,184.0,3,0,1,1,1
VBD48276,Enghien,7850,680,,FlatStudio,Rent,,38,1,0,0,,,,0,2,0,0
VBD48274,Chtelet,6200,350000,1,Villa,Sale,2,230,1,0,0,,,4,1,1,1,1
VBD48265,Mouscron,7700,950,,Flat,Rent,3,116,1,0,0,,,2,0,2,0,1
VBD48259,Marchienne-au-Pont,6030,69000,1,House,Sale,1,56,,0,0,,170.0,2,0,0,1,0
VBD48257,Antoing,7640,130000,1,House,Sale,4,201,,0,0,,,2,0,0,1,0
VBD48253,Saint-Symphorien,7030,369000,1,House,Sale,4,200,1,0,0,,,3,1,2,1,1
VBD48240,Courcelles,6180,239000,1,House,Sale,3,135,1,0,0,,290.0,2,0,1,1,1
VBD48235,Mouscron,7700,130000,,Flat,Sale,3,66,,0,0,11.0,,,0,1,0,1
VBD48222,Wasmuel,7390,190000,1,House,Sale,2,110,,0,0,,,2,0,,1,1
VBD48217,Leuze-en-Hainaut,7900,750,,Flat,Rent,1,66,,0,0,,,,0,,0,1
VBD48216,Pruwelz,7600,1050,1,Villa,Rent,4,147,,0,0,20.0,,4,0,,1,1
VBD48215,Havinnes,7531,229000,,Flat,Sale,3,115,1,0,0,5.0,,2,0,1,0,1
VBD48214,Blandain,7522,89000,1,House,Sale,3,156,,0,0,,560.0,3,0,0,1,0
VBD48213,Vezon,7538,429000,1,House,Sale,4,165,1,0,0,,800.0,4,0,2,1,1
VBD48212,Soignies,7060,560000,1,Cottage,Sale,4,260,,0,0,,,4,0,1,1,0
VBD48211,Estaimbourg,7730,299000,1,House,Sale,3,152,1,0,0,20.0,200.0,3,0,2,1,1
VBD48210,Casteau,7061,560000,1,Cottage,Sale,4,260,,0,0,,,4,0,1,1,0
VBD48203,Soignies,7060,270000,1,House,Sale,3,130,,0,0,10.0,60.0,2,0,,1,1
VBD48202,Colfontaine,7340,135000,1,House,Sale,3,95,1,0,0,28.0,,2,0,1,1,1
VBD48201,Dour,7370,330000,1,Villa,Sale,4,150,1,0,0,27.0,,4,0,1,1,1
VBD48200,Villers-Saint-Ghislain,7031,135000,1,House,Sale,1,80,1,0,0,,,3,0,0,1,1
VBD48199,Colfontaine,7340,230000,1,House,Sale,3,130,1,0,0,15.0,,3,0,1,1,1
VBD48198,Dour,7370,95000,1,House,Sale,2,60,1,0,0,12.0,,2,0,1,0,1
VBD48190,Gouy-lez-Piton,6181,100000,1,House,PublicSale,5,,,0,0,,,,0,,1,1
VBD48189,Gouy-lez-Piton,6181,10000,1,House,PublicSale,1,,,0,0,,,,0,,1,0
VBD48188,Gouy-lez-Piton,6181,90000,1,House,PublicSale,4,,,0,0,,,,0,,1,1
RBU64364,Enghien,7850,180000,,Flat,Sale,2,80,1,0,0,17.0,,,0,0,0,1
VBD48068,Ransart,6043,249000,1,House,Sale,2,126,,0,0,20.0,343.0,3,1,2,1,1
VBD48024,Haine-Saint-Pierre,7100,115000,1,House,Sale,3,,,0,0,,,2,0,0,0,0
VBD48012,Chtelineau,6200,389000,1,House,Sale,3,150,,0,0,,62.0,2,0,1,1,1
VBD47996,Boussu-lez-Walcourt,6440,950,,Flat,Rent,2,,,0,0,,,,0,1,0,1
VBD47987,Boussu,7300,170000,1,House,Sale,3,144,,0,0,,,4,0,0,1,0
VBD47986,Pruwelz,7600,450000,1,House,Sale,4,250,,0,0,,,4,0,,1,1
VWD15562,Tournai,7500,180000,1,House,Sale,2,111,,0,0,,,3,0,2,0,0
VBD47970,Mons,7000,109000,,Flat,Sale,1,55,,0,0,,,,0,1,1,0
VBD47968,Maisires,7020,109000,,Flat,Sale,1,55,,0,0,,,,0,1,1,0
VBD47967,Mons,7000,75000,,FlatStudio,Sale,1,20,,0,0,,,,0,2,1,0
VBD47966,Maisires,7020,75000,,FlatStudio,Sale,1,20,,0,0,,,,0,2,1,0
VBD47962,Marcinelle,6001,180000,1,House,Sale,4,,,0,0,,,,0,,0,0
VBD47955,Enghien,7850,295000,1,House,Sale,2,200,,0,0,,80.0,2,0,1,1,0
VWD15561,Chausse-Notre-Dame-Louvignies,7063,850000,1,House,Sale,8,245,1,0,1,,,4,0,2,1,1
RBU64253,Lessines,7860,110000,1,House,Sale,2,100,,0,0,,77.0,2,0,0,1,0
VBD47945,Roux,6044,125000,1,House,Sale,2,136,,0,0,50.0,400.0,2,0,0,1,1
VBD47941,Tournai,7500,499000,1,House,Sale,,800,,0,0,,,4,0,1,0,0
VBD47939,Tournai,7500,499000,,FlatStudio,Sale,,800,,0,0,,,4,0,1,0,0
VBD47937,Huissignies,7950,230000,1,Cottage,Sale,2,191,,0,0,,,4,0,0,1,0
VBD47934,Tournai,7500,725,,Flat,Rent,2,,,0,0,,,2,0,1,0,0
VBD47933,Mouscron,7700,310000,1,House,Sale,3,178,,0,0,25.0,,4,0,0,1,1
VBD47919,Tournai,7500,160000,1,House,Sale,2,,,0,0,20.0,,,0,1,0,1
VBD47918,Wasmes,7340,30000,1,House,Sale,1,90,,0,0,,,2,0,0,1,0
VBD47884,Templeuve,7520,695000,1,MasterHouse,Sale,6,310,,0,0,,,4,0,,1,1
VBD47883,Hacquegnies,7911,595000,1,House,Sale,6,570,,0,0,,,4,0,0,1,1
VBD47871,Monceau-sur-Sambre,6031,210000,1,House,Sale,4,203,1,0,0,,,2,0,2,1,1
VWD15547,Chtelineau,6200,200000,1,House,Sale,3,210,,0,0,8.0,,2,0,0,0,1
VBD47863,Lens,7870,263000,1,House,Sale,2,137,,0,1,,,,0,1,1,0
VBD47857,Herseaux,7712,529000,1,Villa,Sale,5,155,1,0,0,,350.0,4,0,2,1,1
VBD47856,Marcinelle,6001,115000,1,House,Sale,2,,,0,0,,,2,0,,1,0
VBD47849,Mons,7000,1200,1,House,Rent,3,,,0,0,,,2,0,2,0,0
VBD47813,Forchies-la-Marche,6141,85000,1,House,Sale,3,,,0,0,,,3,0,0,1,1
VBD47775,Tournai,7500,165000,1,House,Sale,3,,,0,0,,,2,0,1,1,1
RBU63418,Amougies,7750,935,1,House,Rent,3,140,,0,0,,,2,0,2,1,0
VWD15537,Landelies,6111,945,1,House,Rent,3,140,,0,0,24.0,400.0,3,0,2,1,1
VBD47709,Charleroi,6000,800,,Flat,Rent,,89,1,0,0,,,2,0,2,1,1
VWD15526,Souvret,6182,160000,1,House,Sale,2,60,,0,0,,100.0,,0,1,1,0
VBD47653,Charleroi,6000,55000,,Flat,PublicSale,2,,,0,0,,,,0,,0,1
VBD47652,Mont-sur-Marchienne,6032,195000,,Flat,Sale,2,74,,0,0,,,,0,2,0,0
VBD47651,Froidchapelle,6440,325000,1,Villa,Sale,4,165,,0,0,,,4,0,,1,1
VBD47648,Montignies-sur-Sambre,6061,120000,1,House,Sale,2,104,1,0,0,25.0,,3,0,0,0,1
VBD47637,Celles,7760,1750000,1,Cottage,Sale,7,,1,0,0,,98290.0,4,0,2,1,1
VBD47634,Saint-Symphorien,7030,1100,,Flat,Rent,3,130,1,0,0,,,2,0,1,0,1
VBD47631,Montignies-sur-Sambre,6061,440,,FlatStudio,Rent,1,,,0,0,,,,0,1,0,0
VBD47629,Tournai,7500,155000,1,House,Sale,3,105,,0,0,20.0,150.0,2,0,1,1,1
VBD47597,Dottignies,7711,249000,1,House,Sale,2,115,,0,0,,155.0,3,0,2,1,1
RBU63081,Anvaing,7910,275000,1,House,Sale,2,140,1,0,0,,,4,0,1,1,1
VBD47489,Luingne,7700,179000,1,House,Sale,,134,,0,0,,,,0,,1,1
VBD47488,Froidchapelle,6440,460000,1,Villa,Sale,3,220,,0,0,70.0,,4,0,2,1,1
VBD47486,Quaregnon,7390,155000,1,House,Sale,2,143,,0,0,,,4,0,1,1,1
VBD47481,Hoves,7830,350000,1,House,Sale,2,155,,0,0,40.0,1610.0,4,0,1,1,1
VBD47480,Saint-Ghislain,7330,200000,1,House,Sale,3,170,,1,0,,,2,0,1,1,0
VBD47476,Herseaux,7712,479000,1,House,Sale,6,275,,0,0,50.0,,4,0,,1,1
VBD47475,Herseaux,7712,189000,1,House,Sale,4,340,,0,0,,,2,0,,1,1
VBD47474,Thuillies,6536,279000,1,House,Sale,4,171,,0,0,,464.0,2,0,2,1,1
VBD47472,Callenelle,7604,190000,1,House,Sale,3,152,,0,0,,,3,0,,1,0
VBD47471,Angre,7387,159000,1,House,Sale,3,115,,0,0,,,3,0,2,1,1
VBD47441,Cuesmes,7033,120000,1,House,Sale,2,95,1,0,0,20.0,,2,0,1,0,1
VBD47430,Estaimpuis,7730,345000,1,House,Sale,4,201,1,0,0,30.0,78.0,4,1,2,1,1
VBD47421,Montignies-sur-Sambre,6061,159000,1,House,Sale,4,154,1,0,0,20.0,,3,0,0,0,1
VBD47420,Godarville,7160,189000,1,House,Sale,2,139,1,0,0,45.0,194.0,2,0,1,1,1
VBD47410,Tournai,7500,790,1,House,Rent,2,116,1,0,0,,,2,0,2,0,1
VBD47408,Charleroi,6000,84500,1,House,Sale,2,76,,0,0,,,,0,,0,0
VBD47407,Carnires,7141,133000,1,House,Sale,3,116,,0,0,,,3,0,0,1,1
VBD47399,Marchienne-au-Pont,6030,125000,1,House,Sale,3,160,,0,0,36.0,330.0,2,0,0,1,1
VBD47391,Soignies,7060,870,,Flat,Rent,2,85,,0,0,,,,0,1,0,1
VBD47390,Soignies,7060,800,1,House,Rent,2,111,,0,0,,,,0,1,1,0
VBD47377,Ath,7800,185000,1,House,Sale,3,129,1,0,0,4.0,,2,0,1,0,1
VBD47338,Pruwelz,7600,665,,Flat,Rent,1,50,,0,0,,,,0,,0,0
VBD47316,Mouscron,7700,229000,1,MixedBuilding,Sale,4,399,,0,0,,,2,0,0,0,0
VBD47314,Courcelles,6180,72500,1,House,Sale,2,100,,0,0,,,2,0,0,1,0
VBD47305,Mouscron,7700,179000,1,House,Sale,2,128,,0,0,,,2,0,,0,1
VBD47303,Mouscron,7700,1150,1,House,Rent,3,158,,0,0,,,,0,,1,1
VBD47298,Mouscron,7700,199000,,Flat,Sale,2,90,,0,0,,,,0,0,0,1
VBD47297,Mouscron,7700,160000,1,House,Sale,3,127,,0,0,27.0,200.0,2,0,0,1,1
VBD47296,Mouscron,7700,275000,1,Villa,Sale,3,83,,0,0,,100.0,4,0,1,1,1
VBD47234,Trazegnies,6183,119000,1,House,Sale,1,,,0,1,,,,0,1,1,0
RBU62443,Ellezelles,7890,775000,1,MasterHouse,Sale,6,500,1,0,0,,2000.0,4,0,1,1,1
VBD47229,Tournai,7500,160000,,Flat,Sale,2,80,,0,0,,,,0,,0,1
VBD47215,Chtelet,6200,1250,1,House,Rent,4,175,1,0,0,20.0,134.0,3,0,2,1,1
VBD47194,Gerpinnes,6280,265000,,Flat,Sale,2,,,0,0,,,,0,,0,1
RBU62373,Lessines,7860,625000,1,House,Sale,5,510,,0,0,40.0,,4,1,0,1,1
RBU62371,Ogy,7862,625000,1,House,Sale,5,510,,0,0,40.0,,4,1,0,1,1
RBU62368,Ath,7800,420000,,Duplex,Sale,3,206,1,0,0,36.0,,2,1,2,0,1
VBD47119,Bassilly,7830,332000,1,House,Sale,3,210,1,0,0,,330.0,4,0,0,1,1
VBD47081,Tournai,7500,495000,1,MixedBuilding,Sale,4,343,1,0,0,33.0,,2,0,1,0,1
VBD47067,Tournai,7500,925,,Triplex,Rent,3,168,1,0,0,,,2,0,2,0,0
VBD47058,Mons,7000,530,,FlatStudio,Rent,0,40,1,0,0,,,2,0,1,0,1
VBD47055,Mouscron,7700,275000,,Flat,Sale,,93,,0,0,,,,0,,1,1
VBD47043,Mons,7000,750,,Flat,Rent,1,,1,0,0,,,,0,2,0,0
VBD47041,Aiseau-Presles,6250,277000,1,House,Sale,4,239,,0,0,18.0,22.0,4,0,0,1,1
VBD47037,Gosselies,6041,79000,,Flat,Sale,1,48,1,0,0,,,2,0,1,0,0
VBD47026,Tournai,7500,325000,,Flat,Sale,3,145,1,0,0,,,2,0,2,0,1
VBD47025,Marchienne-au-Pont,6030,625,,Flat,Rent,1,,1,0,0,,,,0,1,0,0
VBD47024,Monceau-sur-Sambre,6031,109000,1,House,Sale,4,130,,0,0,,,2,0,0,0,1
VBD47019,Mouscron,7700,1500,,Flat,Rent,3,158,1,0,0,,,2,0,2,1,1
VWD15509,Soignies,7060,750,,GroundFloor,Rent,2,76,1,0,0,,,,0,1,0,1
VBD47015,Tertre,7333,525,,Flat,Rent,1,47,,0,0,,,3,0,,0,0
VBD46999,Ecaussinnes,7190,175000,,Flat,Sale,2,86,,0,0,3.0,,,0,,0,1
VBD46998,Saint-Vaast,7100,750,,Flat,Rent,2,99,,0,0,2.0,,2,0,,0,1
VBD46997,Montignies-sur-Sambre,6061,450,,Flat,Rent,3,106,,0,0,,,,0,,0,0
VBD46990,Irchonwelz,7801,375000,1,House,Sale,5,190,,0,0,,,3,0,1,1,0
VBD46987,Jurbise,7050,129000,1,House,Sale,2,50,,0,0,,,2,0,1,0,1
VBD46981,Jumet,6040,279000,,Flat,Sale,3,210,,0,0,,,,0,1,0,1
VBD46977,Courcelles,6180,239000,1,House,Sale,3,110,,0,0,,,3,0,1,1,1
VBD46976,Pruwelz,7600,320000,1,House,Sale,3,181,,0,0,28.0,853.0,3,0,2,1,1
VBD46975,Tournai,7500,365000,,Flat,Sale,2,105,,0,0,20.0,,,0,2,0,1
VBD46973,Ath,7800,195000,,Flat,Sale,2,95,,0,0,,,,0,1,0,1
VBD46915,Bernissart,7320,550,,Flat,Rent,1,,,0,0,,,4,0,,1,1
VBD46912,Tournai,7500,675,,Flat,Rent,1,70,,0,0,,,,0,,1,1
VBD46904,Dampremy,6020,50000,1,House,PublicSale,3,,,0,0,,,2,0,0,0,0
VBD46897,Enghien,7850,850,,GroundFloor,Rent,1,63,,0,0,28.0,,3,0,,0,1
VBD46893,Tournai,7500,160000,1,House,Sale,4,156,,0,0,,,2,0,0,0,1
